,ground_truth,finetune_1,finetune_2,finetune_3,finetune_5,finetune_10,famnet_1,famnet_2,famnet_3,famnet_4,famnet_5,famnet_6,famnet_7,finetune_20,finetune_30,finetune_40,finetune_50,finetune_60,finetune_70
tile_815.jpg,4,4,4,3,2,4,10.702540397644043,10.70907211303711,11.251625061035156,11.055298805236816,11.432218551635742,11.181705474853516,11.64022445678711,4,5,5,5,5,5
tile_823.jpg,17,9,13,11,12,14,25.791015625,24.455482482910156,25.226726531982422,23.55138397216797,23.001117706298828,23.175395965576172,23.445287704467773,14,13,14,15,14,18
tile_845.jpg,6,3,6,6,4,4,17.10154151916504,16.767650604248047,16.749160766601562,15.47889518737793,15.6714506149292,15.997087478637695,16.544841766357422,6,6,6,6,7,6
tile_851.jpg,2,2,2,2,2,2,4.561249256134033,4.3028130531311035,4.482616424560547,4.408457279205322,4.664546012878418,4.613436222076416,4.713213920593262,2,2,2,2,2,2
tile_86.jpg,1,1,2,2,2,2,8.084957122802734,7.251402854919434,8.379928588867188,7.929684638977051,9.037688255310059,8.57091999053955,8.862139701843262,2,2,2,2,2,2
tile_860.jpg,8,6,9,9,7,8,21.198394775390625,20.162212371826172,20.68553924560547,19.332027435302734,19.874858856201172,20.150976181030273,20.664714813232422,9,8,7,7,7,9
tile_866.jpg,24,19,19,18,23,21,33.390167236328125,32.901756286621094,33.96037292480469,30.240814208984375,30.348520278930664,30.458932876586914,30.543148040771484,21,20,20,20,21,21
tile_867.jpg,16,13,14,13,14,13,32.14077377319336,31.516468048095703,31.958322525024414,29.332752227783203,28.285430908203125,28.80416488647461,29.218793869018555,17,15,16,16,16,18
tile_877.jpg,15,5,12,13,8,8,32.20881652832031,30.114429473876953,30.192312240600586,27.317424774169922,26.732982635498047,27.252159118652344,27.832538604736328,17,15,15,15,15,15
tile_885.jpg,9,2,5,5,2,2,15.290982246398926,13.706960678100586,13.377485275268555,12.492767333984375,12.916379928588867,13.3422269821167,13.522113800048828,8,7,7,7,7,8
tile_116.jpg,2,2,2,2,2,3,6.334332466125488,5.497682571411133,6.034501552581787,5.602840423583984,5.479653358459473,5.27142333984375,5.43476676940918,2,2,2,2,2,2
tile_132.jpg,4,4,3,3,5,5,10.645256042480469,8.512882232666016,8.041093826293945,7.882813453674316,7.99324893951416,7.927982330322266,7.623189926147461,4,4,4,6,4,4
tile_147.jpg,0,2,0,0,0,0,1.8873056173324585,1.599034309387207,1.7951297760009766,1.7610595226287842,2.3548741340637207,2.3538432121276855,2.1992602348327637,0,0,1,0,0,0
tile_16.jpg,2,1,3,2,2,1,8.0589599609375,7.4261579513549805,7.654577255249023,7.585274696350098,7.539361000061035,7.302502632141113,7.693335056304932,2,2,2,2,2,2
tile_170.jpg,3,3,4,3,3,3,9.622745513916016,9.35086441040039,9.269078254699707,9.317560195922852,8.8704195022583,8.62066650390625,8.979085922241211,6,3,4,5,4,5
tile_176.jpg,5,6,7,5,5,6,15.897156715393066,15.1995210647583,16.08594512939453,15.880303382873535,15.948712348937988,15.73420524597168,16.259267807006836,8,6,8,7,6,9
tile_205.jpg,2,4,3,2,3,3,9.350303649902344,9.81889533996582,10.904748916625977,10.667572021484375,10.259571075439453,9.892095565795898,10.420215606689453,3,2,4,3,2,4
tile_207.jpg,2,2,2,2,2,2,7.4591875076293945,6.87441349029541,6.831949710845947,6.453010559082031,7.142455101013184,7.289339065551758,7.1639204025268555,2,3,3,3,2,3
tile_209.jpg,3,4,3,3,3,3,13.985393524169922,12.774080276489258,12.777719497680664,12.02944564819336,11.790827751159668,11.76898193359375,11.782182693481445,3,3,4,3,3,3
tile_221.jpg,4,8,6,4,6,6,17.212833404541016,17.38165283203125,19.08993148803711,17.203907012939453,17.734893798828125,17.49770164489746,17.64807891845703,5,6,6,5,5,6
tile_222.jpg,2,2,2,2,2,2,3.3827240467071533,3.2090587615966797,3.7530922889709473,3.720242738723755,4.672305107116699,4.4866533279418945,4.552226543426514,2,2,2,2,2,2
tile_228.jpg,2,1,2,2,3,2,6.618796348571777,6.13967227935791,6.54732084274292,6.539100646972656,7.351823806762695,6.953649997711182,6.953345775604248,2,2,2,2,2,2
tile_252.jpg,3,2,4,3,3,3,10.473912239074707,8.415410041809082,9.268070220947266,9.422826766967773,9.144946098327637,9.141860961914062,9.188525199890137,5,5,5,5,3,6
tile_291.jpg,6,10,8,8,6,6,17.123146057128906,16.885746002197266,17.157670974731445,16.40060043334961,16.752288818359375,16.69980239868164,17.185291290283203,6,6,7,6,6,6
tile_316.jpg,3,3,3,3,3,3,10.139074325561523,8.168926239013672,8.571765899658203,8.567827224731445,9.902241706848145,9.801807403564453,9.548662185668945,3,3,3,3,3,3
tile_319.jpg,1,1,1,1,1,1,6.468446731567383,6.385979175567627,6.992952823638916,6.570810317993164,7.5469746589660645,7.415883541107178,7.400068283081055,1,1,1,1,1,1
tile_322.jpg,3,4,5,4,4,3,12.02829360961914,11.260790824890137,11.258514404296875,11.184629440307617,12.175186157226562,12.356409072875977,12.57974624633789,4,4,4,4,4,4
tile_358.jpg,11,11,12,10,9,10,30.12360382080078,28.955615997314453,29.658767700195312,26.63393783569336,26.74637222290039,26.716060638427734,26.641006469726562,13,12,11,13,12,13
tile_36.jpg,0,0,0,0,0,0,0.021597381681203842,0.012690701521933079,0.07313057780265808,0.05689624696969986,0.7093747854232788,0.5909613370895386,0.5073754787445068,0,0,0,0,0,0
tile_369.jpg,6,11,8,5,8,7,15.50221061706543,15.054872512817383,16.585620880126953,15.751452445983887,15.829469680786133,15.866789817810059,16.076887130737305,9,7,6,8,6,7
tile_415.jpg,4,5,5,5,6,4,8.979723930358887,8.22548770904541,8.40994644165039,8.198474884033203,8.19388198852539,7.870602607727051,7.9459075927734375,6,5,6,7,6,6
tile_419.jpg,4,3,4,3,4,3,10.434524536132812,9.386770248413086,10.197731018066406,9.675966262817383,10.331222534179688,10.171072006225586,9.850933074951172,4,4,4,4,4,4
tile_423.jpg,4,5,5,4,4,4,14.429309844970703,12.257974624633789,13.335424423217773,12.860248565673828,13.73867416381836,13.628852844238281,13.252861976623535,5,4,5,4,5,5
tile_438.jpg,9,8,11,8,9,9,18.863048553466797,16.23380470275879,16.00642967224121,15.719474792480469,15.700754165649414,15.927719116210938,15.948894500732422,9,8,9,8,8,9
tile_440.jpg,7,6,6,6,7,7,24.223669052124023,23.289180755615234,23.99810791015625,21.983142852783203,22.039878845214844,22.166902542114258,22.658105850219727,7,8,7,7,8,8
tile_461.jpg,4,5,7,5,5,5,19.554954528808594,16.782852172851562,17.163238525390625,15.808597564697266,16.87395477294922,17.001651763916016,16.679153442382812,7,7,6,5,6,6
tile_498.jpg,6,7,8,6,8,5,14.851011276245117,13.557408332824707,14.814411163330078,13.876690864562988,13.497945785522461,13.104362487792969,13.492918014526367,8,7,8,8,6,9
tile_523.jpg,2,2,2,2,2,2,11.015602111816406,9.930240631103516,9.733478546142578,8.993824005126953,9.137216567993164,9.103473663330078,9.10623836517334,3,3,3,3,3,3
tile_535.jpg,6,6,7,7,7,7,13.725301742553711,12.509058952331543,13.84250259399414,13.075689315795898,14.474145889282227,14.097396850585938,13.751046180725098,7,7,7,7,7,8
tile_55.jpg,2,2,3,1,2,2,8.176918983459473,5.872643947601318,5.883667945861816,5.641392707824707,6.019037246704102,6.234978675842285,5.750850677490234,2,3,2,2,2,3
tile_551.jpg,9,11,11,10,8,9,21.441627502441406,21.019445419311523,21.805557250976562,20.478652954101562,20.371807098388672,20.50094223022461,20.625333786010742,9,8,9,8,8,10
tile_553.jpg,9,10,8,7,8,8,23.491878509521484,23.76869010925293,24.075191497802734,23.17709732055664,22.35301399230957,22.47064971923828,23.25411605834961,7,8,8,8,8,8
tile_561.jpg,8,6,8,7,8,7,18.67484474182129,17.08379364013672,19.63456153869629,18.360544204711914,19.394319534301758,19.33660316467285,19.393268585205078,7,7,9,9,8,8
tile_598.jpg,4,3,3,3,3,3,11.116825103759766,11.10616683959961,11.606950759887695,11.16592025756836,11.161927223205566,11.076742172241211,11.383495330810547,5,4,5,5,4,4
tile_628.jpg,7,10,10,8,9,8,22.81802749633789,20.42243194580078,20.717906951904297,19.0050048828125,18.72725486755371,19.270614624023438,19.57733154296875,9,9,9,10,8,11
tile_656.jpg,13,9,12,13,11,13,23.93792724609375,22.260005950927734,23.538576126098633,21.449167251586914,21.1744384765625,21.470361709594727,21.733646392822266,13,13,13,13,13,16
tile_690.jpg,16,14,14,13,12,14,32.143089294433594,31.56452178955078,31.156692504882812,28.70866584777832,27.769046783447266,28.443321228027344,29.029401779174805,14,14,15,14,15,17
tile_695.jpg,8,7,9,8,8,8,18.574542999267578,18.49674415588379,18.1688232421875,16.885807037353516,16.833276748657227,16.952333450317383,17.372238159179688,8,8,9,9,8,9
tile_710.jpg,4,3,3,3,3,3,9.069634437561035,8.532286643981934,9.217682838439941,9.1732759475708,9.702369689941406,9.747583389282227,9.999706268310547,3,3,3,4,3,4
tile_724.jpg,9,9,9,8,9,8,20.100481033325195,18.856517791748047,19.385887145996094,18.448902130126953,18.902950286865234,18.939990997314453,19.27834701538086,9,9,8,8,8,9
tile_725.jpg,14,10,11,13,9,13,26.243675231933594,24.5697021484375,25.006084442138672,23.1776123046875,23.434864044189453,23.76502227783203,24.192296981811523,12,11,12,10,12,13
tile_74.jpg,1,1,1,1,1,1,4.8719305992126465,3.9506757259368896,4.11140251159668,4.374324321746826,4.126432418823242,3.989112615585327,3.9600558280944824,1,1,1,1,1,1
tile_740.jpg,7,7,6,5,6,5,14.662471771240234,13.103050231933594,14.251319885253906,13.265236854553223,12.976213455200195,12.88597583770752,12.832868576049805,7,7,8,7,6,7
tile_776.jpg,7,6,7,6,2,6,15.943159103393555,15.074836730957031,15.450345039367676,14.393610000610352,14.30822467803955,14.441131591796875,14.7232666015625,6,5,7,7,6,8
tile_79.jpg,1,4,4,2,4,2,5.083358287811279,4.673430442810059,5.281791687011719,5.537900924682617,6.572566986083984,6.555881500244141,6.562784671783447,3,2,2,2,2,2
tile_796.jpg,21,14,17,19,15,16,35.29930877685547,33.438987731933594,33.61265563964844,30.200754165649414,29.772579193115234,30.20509910583496,30.8461856842041,20,18,19,19,20,22
tile_809.jpg,12,10,10,11,9,10,22.26605987548828,22.01496696472168,22.907066345214844,20.966594696044922,20.737699508666992,20.89923095703125,21.294830322265625,13,11,11,12,13,15
tile_817.jpg,10,10,10,10,10,10,24.49101448059082,24.753026962280273,24.857158660888672,22.84760284423828,22.04274559020996,22.127338409423828,22.831504821777344,10,10,10,10,10,11
tile_83.jpg,0,0,0,0,0,0,0.018808618187904358,0.010905315168201923,0.05590355768799782,0.046429768204689026,0.6513108015060425,0.5427806973457336,0.47257715463638306,0,0,0,0,0,0
tile_98.jpg,3,4,4,3,4,3,12.604698181152344,10.946657180786133,10.522907257080078,10.827183723449707,11.42056655883789,11.44412612915039,11.530145645141602,3,4,3,3,3,3
tile_0.jpg,2,2,2,1,3,2,6.007728099822998,5.353880882263184,5.10758113861084,5.049899101257324,5.2725934982299805,5.270707130432129,5.327827453613281,3,3,2,2,2,3
tile_105.jpg,2,5,3,1,3,4,13.256152153015137,12.71436882019043,13.287942886352539,12.504000663757324,12.984394073486328,13.128698348999023,13.243992805480957,4,4,3,4,2,4
tile_107.jpg,1,1,2,1,2,1,4.241450309753418,2.9907188415527344,3.08320951461792,3.2453505992889404,3.9701273441314697,3.879784345626831,3.7364096641540527,1,1,1,2,1,1
tile_121.jpg,0,0,0,0,0,0,0.03164747357368469,0.01582382060587406,0.09552878886461258,0.08622706681489944,0.8126466274261475,0.6772098541259766,0.5920578241348267,0,0,0,0,0,0
tile_150.jpg,0,0,0,0,0,0,0.025217294692993164,0.015758033841848373,0.07932747155427933,0.06776788830757141,0.7662897109985352,0.6388353109359741,0.5647711753845215,0,0,0,0,0,0
tile_17.jpg,2,3,3,2,2,2,5.278471946716309,5.2183732986450195,6.400565147399902,5.855293273925781,6.319240093231201,6.047114372253418,6.0971174240112305,2,2,2,2,2,2
tile_187.jpg,0,0,0,0,0,0,0.005059077870100737,0.0026296963915228844,0.03170635551214218,0.02979002520442009,0.7927595973014832,0.6606476306915283,0.5729352235794067,0,0,0,0,0,0
tile_189.jpg,0,0,0,0,0,0,0.03055329993367195,0.021115146577358246,0.08762500435113907,0.0692778080701828,0.5544448494911194,0.4620373845100403,0.405514121055603,0,0,0,0,0,0
tile_194.jpg,2,2,2,2,2,2,7.427947998046875,7.7747907638549805,8.779150009155273,7.964988708496094,8.553665161132812,8.452184677124023,8.525766372680664,2,2,2,2,2,2
tile_198.jpg,2,2,3,2,2,2,5.024632453918457,4.894684791564941,5.274458408355713,5.198441505432129,6.410052299499512,6.36530065536499,6.238097190856934,3,3,3,3,3,3
tile_217.jpg,7,9,10,6,6,6,21.858108520507812,21.342947006225586,22.50714874267578,20.5496768951416,20.677051544189453,20.88284683227539,20.795963287353516,7,8,6,7,6,7
tile_223.jpg,0,1,1,1,1,1,1.418060541152954,1.4432592391967773,1.324237585067749,1.3328505754470825,2.3468375205993652,2.1903133392333984,2.029113531112671,1,1,1,1,1,1
tile_236.jpg,5,9,6,7,8,7,14.630105018615723,13.476635932922363,14.361745834350586,13.747271537780762,13.278619766235352,13.310495376586914,13.101470947265625,8,6,6,6,6,8
tile_243.jpg,4,5,5,4,4,4,9.731124877929688,8.930641174316406,8.295022010803223,8.184829711914062,7.867070198059082,7.923764705657959,7.898527145385742,4,7,6,5,6,6
tile_251.jpg,5,3,3,3,3,3,10.560062408447266,10.808725357055664,12.194478034973145,11.194379806518555,10.640934944152832,10.488247871398926,11.030529022216797,4,3,4,4,4,4
tile_300.jpg,4,3,5,5,5,5,13.94970989227295,12.576231002807617,13.410545349121094,13.0465087890625,13.673055648803711,13.44236946105957,13.352012634277344,5,5,5,5,4,5
tile_302.jpg,0,0,0,0,0,0,0.002572554862126708,0.0012893837410956621,0.046244412660598755,0.04152892529964447,0.604480504989624,0.5037453174591064,0.43568155169487,0,0,0,0,0,0
tile_34.jpg,1,1,1,1,1,1,3.569338798522949,2.5897932052612305,2.6096713542938232,2.8113951683044434,3.9485998153686523,3.8061776161193848,3.6590538024902344,1,1,1,1,1,1
tile_355.jpg,5,5,4,4,4,4,15.848816871643066,12.950613975524902,13.099854469299316,11.785778999328613,11.515108108520508,11.846427917480469,11.626337051391602,4,4,4,4,4,5
tile_368.jpg,5,8,6,5,6,5,18.992494583129883,16.376529693603516,16.726696014404297,16.223827362060547,16.05713653564453,16.258405685424805,16.461332321166992,7,6,6,6,6,6
tile_391.jpg,3,5,3,3,3,3,10.430200576782227,8.630289077758789,8.29015064239502,8.653851509094238,9.232288360595703,9.218403816223145,9.303876876831055,4,4,4,4,4,4
tile_441.jpg,6,8,6,8,8,7,17.191267013549805,16.907970428466797,19.579532623291016,17.263166427612305,18.14380645751953,17.910465240478516,17.96765899658203,7,7,8,7,8,7
tile_472.jpg,8,10,9,10,9,9,29.363197326660156,26.084936141967773,25.30504608154297,23.542949676513672,23.1214599609375,23.92383575439453,24.139434814453125,10,10,10,9,10,11
tile_473.jpg,8,15,9,9,8,11,23.273578643798828,21.822769165039062,22.68347930908203,21.965450286865234,22.310136795043945,22.512348175048828,22.722919464111328,9,9,11,10,11,13
tile_493.jpg,2,2,2,3,2,2,6.088033676147461,6.416699409484863,6.644351005554199,6.542738914489746,7.188715934753418,6.88968563079834,7.489434719085693,2,2,3,3,3,3
tile_509.jpg,7,7,8,7,7,7,19.440549850463867,17.94641876220703,19.047149658203125,18.15477752685547,17.985509872436523,17.906307220458984,18.247581481933594,9,8,9,9,8,10
tile_526.jpg,1,1,1,1,1,1,2.9454684257507324,2.4914493560791016,2.5018043518066406,2.311776876449585,3.5987861156463623,3.5204415321350098,3.287745475769043,1,1,1,1,1,1
tile_531.jpg,5,6,6,5,4,6,7.786707401275635,7.071110725402832,8.025439262390137,7.710180759429932,8.047035217285156,7.990669250488281,7.870987892150879,6,5,6,6,6,10
tile_594.jpg,6,7,6,6,7,6,19.118793487548828,19.04674530029297,19.482105255126953,17.567331314086914,16.59429931640625,16.371990203857422,17.05341339111328,7,6,7,7,6,6
tile_597.jpg,4,4,4,4,4,4,11.126043319702148,9.453849792480469,9.850104331970215,9.53347110748291,9.682401657104492,9.79619312286377,9.831689834594727,4,4,4,4,4,4
tile_601.jpg,7,5,7,7,7,7,19.322519302368164,19.524669647216797,20.112747192382812,18.225223541259766,18.431257247924805,18.48796844482422,19.045978546142578,7,7,9,8,7,9
tile_603.jpg,7,5,7,6,6,6,18.148700714111328,17.07688331604004,18.52552032470703,16.969589233398438,18.506471633911133,18.407594680786133,18.30446434020996,7,7,7,7,7,7
tile_609.jpg,12,10,11,9,11,10,27.695606231689453,25.08541488647461,26.509414672851562,24.687847137451172,24.498924255371094,24.895099639892578,25.050739288330078,11,11,12,11,11,15
tile_622.jpg,6,6,6,6,6,6,11.276857376098633,10.719361305236816,11.061484336853027,11.096705436706543,11.86610221862793,12.07683277130127,12.41431999206543,6,6,6,6,6,7
tile_640.jpg,4,4,4,5,4,5,15.183900833129883,14.873664855957031,14.793893814086914,14.465721130371094,14.32351303100586,14.28731632232666,15.109700202941895,5,4,6,5,5,5
tile_653.jpg,12,11,12,11,11,11,25.674880981445312,22.488842010498047,24.58678436279297,22.60186767578125,22.39260482788086,22.02872085571289,22.47410011291504,11,11,12,12,11,14
tile_674.jpg,7,6,5,5,5,6,9.599371910095215,8.82649040222168,9.229326248168945,8.959006309509277,8.958995819091797,8.853479385375977,9.153362274169922,7,5,5,6,7,7
tile_72.jpg,2,6,4,2,2,2,10.487638473510742,9.69344711303711,10.275237083435059,9.882650375366211,10.440557479858398,10.482507705688477,10.463933944702148,2,3,3,3,2,3
tile_745.jpg,7,6,8,8,8,7,21.77753448486328,21.245655059814453,21.77181625366211,19.830434799194336,19.93035888671875,20.025678634643555,20.362743377685547,9,9,8,11,11,10
tile_752.jpg,16,13,13,12,11,12,28.04444694519043,26.995071411132812,27.912307739257812,25.63005256652832,25.209430694580078,25.239425659179688,25.47686004638672,12,11,12,11,12,12
tile_766.jpg,16,13,15,15,13,14,31.380992889404297,30.42697525024414,30.334745407104492,27.269371032714844,27.003131866455078,27.47140884399414,27.71533203125,14,14,14,15,15,16
tile_783.jpg,11,10,8,10,9,9,24.564620971679688,23.16921615600586,22.81035614013672,21.669477462768555,21.238964080810547,21.716793060302734,22.234291076660156,11,10,11,12,13,12
tile_784.jpg,8,7,8,7,7,6,18.175029754638672,17.34162139892578,19.280345916748047,17.674560546875,18.150943756103516,17.70064353942871,18.20328140258789,7,8,7,8,8,8
tile_795.jpg,17,14,14,13,15,14,36.314266204833984,34.58118438720703,34.47469711303711,31.041446685791016,30.07630157470703,30.49222183227539,30.693283081054688,14,16,15,15,16,16
tile_811.jpg,18,12,14,13,8,12,34.107303619384766,34.44563293457031,34.08987045288086,30.880470275878906,29.820369720458984,30.28118896484375,30.800411224365234,16,14,18,18,16,16
tile_838.jpg,8,6,6,7,6,6,27.729684829711914,26.769245147705078,27.505081176757812,25.10608673095703,25.3878116607666,25.62246322631836,26.07748794555664,7,7,7,7,7,6
tile_862.jpg,13,14,13,12,12,11,21.104751586914062,20.61838150024414,21.418567657470703,19.76618194580078,19.871479034423828,19.729026794433594,20.240415573120117,15,14,15,15,14,14
tile_87.jpg,3,4,4,3,4,3,7.252504348754883,6.60612678527832,8.108512878417969,8.304798126220703,8.846407890319824,8.47930908203125,8.123557090759277,4,3,4,3,3,3
tile_879.jpg,14,4,11,11,6,8,32.42156982421875,31.106903076171875,31.374454498291016,28.83652687072754,27.729820251464844,28.003467559814453,28.53925323486328,13,12,13,12,14,14
tile_887.jpg,4,3,3,3,1,3,12.445375442504883,11.14034652709961,10.983380317687988,11.045299530029297,11.36739730834961,11.448614120483398,11.617768287658691,3,4,3,4,4,4
tile_1.jpg,0,0,0,0,0,0,0.009007813408970833,0.004506622441112995,0.030806295573711395,0.02668648026883602,0.44943371415138245,0.3746144473552704,0.3269971013069153,0,0,0,0,0,0
tile_101.jpg,2,1,2,1,2,2,7.092662334442139,5.997095584869385,6.338184833526611,6.072596549987793,7.069110870361328,7.070328712463379,6.912717342376709,3,2,4,4,2,3
tile_120.jpg,2,2,2,2,2,2,4.8304243087768555,4.659060478210449,5.631235122680664,5.664798736572266,6.661263465881348,6.479900360107422,6.5483078956604,2,2,2,2,2,2
tile_123.jpg,0,0,0,0,0,0,0.01411368977278471,0.007993222214281559,0.11574795842170715,0.09107913821935654,0.7016910314559937,0.584742546081543,0.5085482597351074,0,0,0,0,0,0
tile_124.jpg,1,1,1,2,2,1,4.036100387573242,4.368098258972168,5.1964006423950195,4.954702377319336,6.656992435455322,6.25444221496582,6.254517078399658,1,3,3,3,1,3
tile_135.jpg,3,4,5,4,4,4,4.4288530349731445,3.856146812438965,4.296307563781738,5.206165313720703,5.523104667663574,5.444248676300049,5.593973636627197,3,2,4,3,3,5
tile_145.jpg,3,10,5,3,4,4,19.103313446044922,17.63178253173828,17.293964385986328,16.671730041503906,16.576860427856445,16.696910858154297,16.978626251220703,5,4,5,4,4,6
tile_158.jpg,3,3,4,1,3,2,6.896307468414307,5.616735458374023,5.884726524353027,5.697412490844727,6.372729778289795,6.413531303405762,6.235857009887695,2,3,3,2,2,4
tile_163.jpg,2,3,3,3,3,3,6.722713470458984,6.162966728210449,6.587707996368408,6.89692497253418,7.339967250823975,7.178199768066406,7.379852294921875,3,3,3,3,3,3
tile_210.jpg,4,7,7,4,4,5,15.244771957397461,14.081599235534668,15.558821678161621,14.774256706237793,15.510157585144043,15.375107765197754,15.501773834228516,4,5,4,4,4,6
tile_225.jpg,2,3,4,4,4,3,12.65318489074707,10.23323917388916,10.928977966308594,11.231512069702148,11.454858779907227,11.320842742919922,11.140738487243652,4,2,3,3,3,3
tile_240.jpg,3,3,3,3,3,3,8.365496635437012,7.745293617248535,7.488985538482666,7.703243255615234,9.640975952148438,9.700492858886719,9.633281707763672,4,4,3,3,4,4
tile_273.jpg,2,2,2,2,2,2,5.770088195800781,5.902141094207764,6.633127212524414,6.31093168258667,6.268074989318848,6.061117172241211,6.364227294921875,2,2,3,2,2,2
tile_285.jpg,2,2,3,2,3,3,11.882614135742188,10.368243217468262,9.977384567260742,9.845083236694336,9.735763549804688,10.272748947143555,10.658559799194336,3,3,3,4,3,4
tile_32.jpg,0,0,0,0,0,0,0.026911646127700806,0.015043286606669426,0.09812568128108978,0.08910010010004044,0.8924905061721802,0.7437634468078613,0.6490130424499512,0,0,0,0,0,0
tile_341.jpg,0,1,2,2,2,1,2.704862356185913,2.561549425125122,2.748018741607666,2.4300923347473145,2.9189186096191406,3.017270565032959,2.852339744567871,2,2,2,2,2,2
tile_347.jpg,2,4,4,3,4,3,6.786787986755371,5.216212272644043,6.319115161895752,6.076591491699219,6.889298439025879,6.80903434753418,6.510839462280273,3,3,4,3,4,4
tile_348.jpg,2,3,3,2,3,2,10.257718086242676,8.952879905700684,8.998176574707031,8.92976188659668,9.528518676757812,9.39228630065918,9.473512649536133,3,3,4,3,4,4
tile_35.jpg,1,2,1,0,1,2,6.2970123291015625,5.768869876861572,5.264498233795166,5.744843482971191,6.512346267700195,6.287313461303711,6.2250471115112305,1,1,1,1,1,1
tile_378.jpg,4,8,6,5,6,8,12.240850448608398,11.492226600646973,13.052046775817871,12.709498405456543,13.389092445373535,13.181951522827148,13.080190658569336,5,6,4,5,4,5
tile_379.jpg,2,2,3,2,2,2,7.35347843170166,6.751074314117432,7.6028337478637695,7.613447189331055,8.101011276245117,7.910022735595703,7.899155616760254,2,2,2,2,2,2
tile_397.jpg,4,5,7,6,7,5,15.069461822509766,14.59493637084961,16.98881721496582,15.866768836975098,16.750747680664062,16.896146774291992,16.635467529296875,7,6,5,6,7,10
tile_437.jpg,6,6,7,6,5,6,18.121490478515625,16.115568161010742,17.060131072998047,16.154491424560547,16.809486389160156,16.915618896484375,16.823444366455078,6,6,6,6,5,6
tile_446.jpg,1,1,1,1,2,1,2.8944802284240723,3.459052085876465,3.8404815196990967,3.777085781097412,4.353801727294922,4.1035332679748535,4.271762371063232,1,1,1,1,1,1
tile_476.jpg,8,9,8,9,8,8,17.7542724609375,16.939319610595703,17.75088119506836,16.808204650878906,17.553287506103516,17.81515884399414,18.041316986083984,9,10,10,9,9,10
tile_477.jpg,11,10,10,8,8,10,27.466215133666992,25.224985122680664,25.6627197265625,23.849536895751953,24.10202980041504,24.61734962463379,24.737510681152344,11,10,12,12,10,12
tile_513.jpg,7,5,8,7,7,6,16.699419021606445,17.134977340698242,16.78998565673828,15.887575149536133,15.289314270019531,15.338469505310059,16.10422134399414,7,6,7,7,8,7
tile_525.jpg,0,0,0,0,0,0,0.025437626987695694,0.012717611156404018,0.09575247764587402,0.08333724737167358,0.7385098934173584,0.6155465841293335,0.5373126268386841,0,0,0,0,0,0
tile_541.jpg,12,13,13,12,12,12,25.82672119140625,25.17157554626465,24.708152770996094,22.816524505615234,22.337203979492188,22.82217788696289,23.514060974121094,14,15,14,13,12,17
tile_555.jpg,4,4,4,4,4,4,11.95399284362793,11.395301818847656,11.695591926574707,11.590344429016113,11.425246238708496,11.343268394470215,11.915682792663574,4,4,4,4,4,4
tile_631.jpg,4,4,4,3,3,3,12.099380493164062,9.44197940826416,9.467354774475098,9.11480712890625,11.0040283203125,11.217214584350586,10.754193305969238,3,4,4,3,4,4
tile_637.jpg,13,13,11,11,14,12,27.507192611694336,25.548057556152344,27.056671142578125,24.911537170410156,25.429534912109375,25.395484924316406,25.71588897705078,13,13,14,13,10,14
tile_651.jpg,9,6,7,7,8,7,21.097198486328125,19.0098819732666,18.645538330078125,17.56592559814453,17.439424514770508,17.86288070678711,18.08261489868164,8,8,7,8,8,10
tile_685.jpg,15,14,13,12,13,13,27.283321380615234,26.0576171875,24.866134643554688,23.703411102294922,23.49908447265625,23.56279754638672,23.692188262939453,13,14,15,13,13,14
tile_711.jpg,5,6,5,5,5,5,17.866527557373047,16.468482971191406,17.066198348999023,15.559792518615723,15.83534049987793,15.833905220031738,16.549423217773438,6,5,6,7,6,5
tile_718.jpg,14,12,13,10,12,12,29.999378204345703,27.55333709716797,29.014507293701172,26.149341583251953,26.069265365600586,25.98340606689453,25.797611236572266,16,12,19,18,16,16
tile_755.jpg,16,11,14,11,14,14,28.7635498046875,26.33403968811035,27.534950256347656,25.007192611694336,24.53819465637207,24.598285675048828,25.078182220458984,15,14,14,14,16,17
tile_758.jpg,18,14,19,18,17,18,27.58465003967285,26.851964950561523,27.53641700744629,24.979389190673828,24.554176330566406,25.160419464111328,25.397781372070312,20,17,19,19,16,19
tile_767.jpg,13,6,12,12,9,12,24.29267692565918,24.04088020324707,25.234027862548828,23.127296447753906,22.81316375732422,22.834793090820312,23.679855346679688,15,13,13,14,15,15
tile_770.jpg,17,12,16,13,12,15,28.94655990600586,28.847558975219727,27.732749938964844,25.355070114135742,24.96320343017578,24.986652374267578,25.793651580810547,15,15,15,15,15,17
tile_777.jpg,11,9,11,10,10,10,25.300569534301758,23.593547821044922,23.782102584838867,22.222618103027344,21.93404769897461,22.314620971679688,22.578163146972656,10,12,12,11,12,11
tile_781.jpg,9,9,9,9,11,9,24.316396713256836,23.145734786987305,23.848066329956055,21.932226181030273,22.27728271484375,21.962312698364258,22.46683120727539,10,9,10,11,10,9
tile_794.jpg,11,8,8,9,8,9,18.488370895385742,18.5221004486084,18.83905601501465,17.575176239013672,17.598039627075195,17.338489532470703,17.98727035522461,10,10,10,10,10,10
tile_797.jpg,23,13,17,20,20,19,35.581565856933594,35.512718200683594,35.10581970214844,32.220252990722656,31.277515411376953,31.869876861572266,32.09065246582031,20,20,23,21,22,24
